elr,mileage,name,type,lat,lon
BAG2,84.0506 - 84.0506,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point - Vehicle,51.93103746,-2.08984194
BAG2,57.1562 - 57.1562,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point,52.29551227,-2.08662121
BAG2,57.0946 - 57.0946,Handcrank Release,Authorised Access Point - Vehicle,52.29934592,-2.08126174
BAG2,57.022 - 57.022,Navigation Underbridge,Authorised Access Point - Pedestrian,52.30299202,-2.0735692
BAG2,56.154 - 56.154,Stoke Pound Bridge,Authorised Access Point - Pedestrian,52.3052154,-2.06893846
BAG2,56.0616 - 56.0616,Sugar Brook Bridge,Authorised Access Point - Pedestrian,52.31093764,-2.06080682
BAG2,55.1496 - 55.1496,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point,52.31676665,-2.05384683
BAG2,55.122 - 55.122,Bromsgrove Station Tamper Sidings,Authorised Access Point - Road-Rail Machines,52.31889816,-2.05191292
BAG2,55.1052 - 55.1052,Bromsgrove Stn,Authorised Access Point - Pedestrian,52.31977169,-2.05047171
BAG2,55.0702 - 55.0702,Old Bromsgrove Station  new road ,Authorised Access Point - Pedestrian,52.32206432,-2.04766149
BAG2,55.066 - 55.066,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point,52.32226222,-2.04735357
BAG2,54.099 - 54.099,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point,52.33105917,-2.03441926
BAG2,54.022 - 54.022,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point,52.33574526,-2.02751048
BAG2,53.1298 - 53.1298,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point,52.33998133,-2.02126084
BAG2,53.116 - 53.1166,Hewell Lane,Authorised Access Point - Road-Rail Machines,52.34033218,-2.02018955
BAG2,53.0308 - 53.0308,Barnt Green to Westerleigh Jn excl  to 109m 40ch ,Authorised Access Point - Road-Rail Machines,52.34583564,-2.01227999
BAG2,52.0704 - 52.0704, Overbridge No. 110 ,Authorised Access Point - Pedestrian,52.35351384,-1.99933136
BAG2,51.132 - 51.132,Barnt Green Station Approach,Authorised Access Point - Road-Rail Machines,52.36094843,-1.99266409
BAG2,49.0343 - 49.0343,Longbridge Stn,Authorised Access Point - Pedestrian,52.39687967,-1.98084557
BAG2,49.033 - 49.033,Old Longbridge Lane  Br.121 ,Authorised Access Point - Pedestrian,52.39697046,-1.98076912
BAG2,49.0176 - 49.0176,Tessal Lane,Authorised Access Point - Vehicle,52.39806712,-1.97975466
BAG2,48.015 - 48.015,NORTHFIELD STATION CAR PARK,Authorised Access Point - Road-Rail Machines,52.40896497,-1.963808
BAG2,47.1576 - 47.1576,Wychall Lane  Overbridge No. 128 ,Authorised Access Point - Pedestrian,52.41031581,-1.95996273
BAG2,47.044 - 47.044,Former Goods Yard,Authorised Access Point - Vehicle,52.4132137,-1.94556723
BAG2,46.1313 - 46.1313,Kings Norton Stn Platform 1,Authorised Access Point - Pedestrian,53.53795306,-1.93221683
BAH2,48 - 48,HAIGH LANE BR17,Authorised Access Point - Vehicle,53.6049473,-1.54769325
BAH2,45.1518 - 45.1518,CRIGGLESTONE BRIDGE 12,Authorised Access Point - Vehicle,53.63531507,-1.54438941
BAH2,48.0946 - 48.0946,WOOLEY SIDINGS,Authorised Access Point - Vehicle,53.598751,-1.53970553
BAH2,49.0638 - 49.0638,DARTON STATION,Authorised Access Point - Vehicle,53.58809281,-1.53090834
BAH2,50.0572 - 50.0572,MILLERS BRIDGE BR27,Authorised Access Point - Pedestrian,53.5760236,-1.52003174
BAH2,51.0946 - 51.0946,WILTHORPE,Authorised Access Point - Pedestrian,53.56852708,-1.49582076
BAH2,52.055 - 52.055,HONEYWELL LANE,Authorised Access Point - Pedestrian,53.5615739,-1.48193825
BAH2,52.1276 - 52.1276,BARNSLEY STATION  JUNCTION SIGNAL BOX,Authorised Access Point - Pedestrian,53.55623512,-1.47786717
BAK,7.0981 - 7.0981,BARASSIE GOLF COURSE,Authorised Access Point - Pedestrian,55.56220771,-4.65008706
BAK,6.167 - 6.167,"OB 16 IRVINE ROAD, GATESIDE",Authorised Access Point - Pedestrian,55.56856568,-4.63983334
BAK,6.1485 - 6.1485,"OB 15C, A78 LOANS BY-PASS",Authorised Access Point - Pedestrian,55.56983431,-4.63810689
BAK,5.1634 - 5.1634,SHEWALTON RRAP,Authorised Access Point - Road-Rail Machines,55.58019658,-4.62378185
BAK,3.0899 - 3.0899,OB 10 COCKHILL  u/c road off A759 ,Authorised Access Point - Pedestrian,55.59734551,-4.5752041
BAK,3.088 - 3.088,OB10 COCKHILL FARM  OFF A759 ,Authorised Access Point - Pedestrian,55.59731438,-4.57493219
BAK,2.1431 - 2.1431,"FAIRLIE VIEW, GATEHEAD",Authorised Access Point - Vehicle,55.59379794,-4.55863968
BAK,2.1044 - 2.1044,"A759 MAIN ROAD, GATEHEAD",Authorised Access Point - Pedestrian,55.59468183,-4.55341134
BAK,2.0484 - 2.0484,MOORFIELD PLACE,Authorised Access Point - Road-Rail Machines,55.59579654,-4.54562934
BAK,2.0483 - 2.0483,A759 ROAD  east of Gatehead  THE MAST,Authorised Access Point - Vehicle,55.59581649,-4.54562111
BAK,1.1483 - 1.1483,THIRDPART  off A759 ,Authorised Access Point - Vehicle,55.59848718,-4.53559604
BAK,1.0876 - 1.0876,"MOUNT HOUSE, Kilmarnock  off A759 ",Authorised Access Point - Pedestrian,55.59974385,-4.52710756
BAK,1.0403 - 1.0403,MOUNT VILLAGE,Authorised Access Point - Pedestrian,55.60146763,-4.52126966
BAK,0.1485 - 0.1485,"MOUNT VILLAGE, KILMARNOCK",Authorised Access Point - Pedestrian,55.60452128,-4.51267755
BAK,0 - 0,Barrassie Junction Core Node,Authorised Access Point - Pedestrian,55.61354569,-4.50247494
BAL,8.044 - 8.044,Maesteg,Authorised Access Point,51.85098208,-4.30937629
BAL,6.1496 - 6.1496,Garth,Authorised Access Point - Pedestrian,51.73714199,-4.02880451
BAL,8.0132 - 8.0132,Maesteg,Authorised Access Point,51.69014747,-4.01360816
BAL,05-May,Paper Mills X-ing  British Tissues ,Authorised Access Point - Vehicle,51.67381114,-3.89788354
BAL,2.1716 - 2.1716,Tondu,Authorised Access Point,51.5843772,-3.7721374
BAL,2.154 - 2.154,Tondu SB,Authorised Access Point - Pedestrian,53.31571484,-3.83301193
BAL,1.077 - 1.077,Pen-y-Cae S Bends,Authorised Access Point - Vehicle,51.56239783,-3.75489379
BAL,0.0946 - 0.0946,000M 43C Bridgend,Authorised Access Point,53.28941203,-3.82231396
BAL,8.088 - 8.088,Maesteg,Authorised Access Point,51.61042262,-3.65736548
BAL,7.088 - 7.088,Oakwood,Authorised Access Point - Pedestrian,51.60263603,-3.6466136
BAL,7.121 - 7.121,Ewenny Road Station,Authorised Access Point - Pedestrian,51.60270615,-3.6466147
BAL,7.0638 - 7.0638,Cae Tinker,Authorised Access Point - Pedestrian,51.60064953,-3.64643478
BAL,7.0396 - 7.0396,Tinworks,Authorised Access Point - Pedestrian,51.59869293,-3.64598415
BAL,2.154 - 2.154,Tondu,Authorised Access Point - Vehicle,51.58782697,-3.62970651
BAL,6.0308 - 6.0308,Llangynwyd,Authorised Access Point - Pedestrian,51.58778363,-3.62965443
BAL,5.022 - 5.022,Maes-y-Betws,Authorised Access Point - Pedestrian,51.57462531,-3.61876738
BAL,05-May,British Tissues,Authorised Access Point,51.57303788,-3.617545
BAL,05-May,British Tissues FP,Authorised Access Point - Pedestrian,51.57303788,-3.617545
BAL,6.0352 - 6.0352,Llangynwyd Access Gates and F/P X-ing,Authorised Access Point - Vehicle,51.57291631,-3.61742669
BAL,7.099 - 7.099,Oakwood F/P X-ing,Authorised Access Point - Pedestrian,51.54844926,-3.594983
BAL,1.1496 - 1.1496,Asylum,Authorised Access Point - Pedestrian,51.53468343,-3.58656958
BAL,1.1034 - 1.1034,Penycai,Authorised Access Point - Pedestrian,51.53126153,-3.58393194
BAL,1.099 - 1.099,Pen-Y-Cae Bends,Authorised Access Point,51.53077189,-3.58356605
BAL,0.132 - 0.132,Wild Mill,Authorised Access Point,51.51941397,-3.58027616
BAL,4.0396 - 4.0396,Shwt Bridge Access Gate,Authorised Access Point - Vehicle,51.53363986,-3.46898344
BAL,8.0264 - 8.0264,Maesteg,Authorised Access Point,51.39801057,-3.28347698
BAL,2.1496 - 2.1496,Tondu,Authorised Access Point,51.47684855,-3.20261594
BAL,1.0968 - 1.0968,001M 44C BRIDGEND,Authorised Access Point,51.46200674,-3.19164566
BAL,2.0264 - 2.0264,Sarn,Authorised Access Point - Pedestrian,51.48207002,-3.15736069
BAL,4.0286 - 4.0286,Tondu,Authorised Access Point,51.61428987,-2.95851844
BAL,2.0044 - 2.0044,Sarn,Authorised Access Point,52.44714301,-2.83900892
BAL,08-Aug,Maesteg,Authorised Access Point,51.58490898,-2.75726087
BAL,3.0088 - 3.0088,003M 04C Tondu,Authorised Access Point,52.36421513,-2.702634
BAR,110.0418 - 110.0418,BARTON ON HUMBER STATION,Authorised Access Point - Vehicle,53.68891994,-0.44357836
BAR,110.0395 - 110.0395,BARTON ON HUMBER STATION,Authorised Access Point - Pedestrian,53.68897031,-0.4433039
BAR,110.0308 - 110.0308,BARTON ON HUMBER STATION,Authorised Access Point,53.689154,-0.44222189
BAR,109.1584 - 109.1584,MARSH LANE UWC,Authorised Access Point - Vehicle,53.69021414,-0.43597344
BAR,109.1386 - 109.1386,PASTURE ROAD LC,Authorised Access Point - Vehicle,53.69068146,-0.4332149
BAR,108.066 - 108.066,SKI CLUB UWC,Authorised Access Point - Vehicle,53.69627655,-0.40009377
BAR,108.0198 - 108.0198,BARROW HAVEN FP,Authorised Access Point - Pedestrian,53.69730961,-0.39396569
BAR,108.011 - 108.011,BARROW HAVEN LC,Authorised Access Point - Vehicle,53.69750083,-0.39280723
BAR,107.132 - 107.132,NO 5 UWC,Authorised Access Point - Vehicle,53.69859154,-0.38634309
BAR,107.0814 - 107.0814,OXFORD GRANGE UWC,Authorised Access Point - Vehicle,53.69984012,-0.37894851
BAR,107.066 - 107.066,NO 3 UWC,Authorised Access Point - Pedestrian,53.70019776,-0.37681402
BAR,107.0308 - 107.0308,NO 2 UWC,Authorised Access Point - Vehicle,53.70100498,-0.37204148
BAR,107.0176 - 107.0176,FAIRFIELD PIT UWC,Authorised Access Point - Vehicle,53.70129597,-0.3703033
BAR,106.1255 - 106.1255,SIGNAL BOX,Authorised Access Point - Pedestrian,53.70246792,-0.36132008
BAR,106.121 - 106.121,BARROW RD LC,Authorised Access Point - Vehicle,53.70224546,-0.36082881
BAR,106.1153 - 106.1153,NEW HOLLAND STATION,Authorised Access Point - Pedestrian,53.701985,-0.36018752
BAR,106.0814 - 106.0814,OXMARSH LC,Authorised Access Point - Vehicle,53.70001797,-0.35702226
BAR,104.1161 - 104.1161,SIGNAL BOX,Authorised Access Point - Pedestrian,53.67660886,-0.33737333
BAR,104.1144 - 104.1144,GOXHILL NO.15 LC,Authorised Access Point - Vehicle,53.67648161,-0.33727236
BAR,104.0556 - 104.0556,SOUTHEND FP,Authorised Access Point - Pedestrian,53.67196267,-0.33422585
BAR,103.1056 - 103.1056,BUTTERSWOOD LC,Authorised Access Point - Vehicle,53.66227623,-0.32805444
BAR,103.0279 - 103.0279,BARTON LANE LC,Authorised Access Point - Vehicle,53.65623586,-0.32422276
BAR,103.0088 - 103.0088,THORNTON ABBEY STATION,Authorised Access Point - Pedestrian,53.65468516,-0.32325526
BAR,102.0972 - 102.0972,STOTHARDS NO.10A FP,Authorised Access Point - Pedestrian,53.6480098,-0.31902642
BAR,102.0972 - 102.0972,STOTHARDS NO.10A FP,Authorised Access Point - Pedestrian,53.6480098,-0.31902642
BAR,102.0198 - 102.0198,BYSTABLE LANE LC,Authorised Access Point - Vehicle,53.6420684,-0.31522346
BAR,101.1394 - 101.1394,NO 9 UWC,Authorised Access Point - Vehicle,53.63769628,-0.31243286
BAR,101.0607 - 101.0607,NO 6 UWC,Authorised Access Point - Vehicle,53.63159189,-0.30856261
BBB,23.1303 - 23.1303,Top Points,Authorised Access Point - Pedestrian,53.73798806,-2.49095392
BBB,23.154 - 23.154,IRON STREET,Authorised Access Point - Vehicle,53.74069031,-2.48731647
BBB,23.0022 - 23.0022,MANXMAN PEEL CLOSE,Authorised Access Point - Pedestrian,53.72854934,-2.48465971
BBB,21.0272 - 21.0272,"MACDONALDS BRIDGE, HOLLINS GROVE STREET",Authorised Access Point - Vehicle,53.70826444,-2.47085225
BBB,20.0536 - 20.0536,DARWEN STATION,Authorised Access Point - Pedestrian,53.69750499,-2.46411351
BBB,20.0562 - 20.0562,DARWEN STATION,Authorised Access Point - Pedestrian,53.69765989,-2.46356997
BBB,19.1626 - 19.1626,DARWEN UB42 STARKIE STREET,Authorised Access Point - Pedestrian,53.69244683,-2.46122598
BBB,19.0506 - 19.0506,Spring Vale,Authorised Access Point - Pedestrian,53.6856407,-2.45235442
BBB,10.1271 - 10.1271,BYNG ST./ P-WAY,Authorised Access Point - Vehicle,53.57492994,-2.42598157
BBB,11.0351 - 11.0351,PLEVNA ST RRAP,Authorised Access Point - Road-Rail Machines,53.58010942,-2.42029427
BBB,11.1434 - 11.1434,TONGE VIADUCT - NORTH END,Authorised Access Point - Pedestrian,53.58901925,-2.41705924
BBB,12.0254 - 12.0254,OLD SCHOOL PEDESTRIAN ACCESS,Authorised Access Point - Pedestrian,53.59386414,-2.41443276
BBB,16.1004 - 16.1004,ENTWISTLE STATION,Authorised Access Point - Pedestrian,53.65559713,-2.41403962
BBB,16.1015 - 16.1015,ENTWISTLE STATION,Authorised Access Point - Vehicle,53.65569746,-2.41361694
BBB,15.1407 - 15.1407,OB27 GREEN ARMS ROAD,Authorised Access Point - Pedestrian,53.64466105,-2.41329721
BBB,13.1045 - 13.1045,BROMLEY CROSS STATION,Authorised Access Point - Pedestrian,53.61419091,-2.41064137
BBB,13.1045 - 13.1045,BROMLEY CROSS STATION,Authorised Access Point - Pedestrian,53.61419091,-2.41064137
BBB,14.1 - 14.1,TURTON BRIDGE 19 VEHICLE ACCESS,Authorised Access Point - Vehicle,53.62793704,-2.40977696
BBB,15.0418 - 15.0418,TURTON LEVEL CROSSING,Authorised Access Point - Vehicle,53.63674727,-2.40927252
BBB,13.142 - 13.142,HILLSIDE AVENUE,Authorised Access Point - Pedestrian,53.61705621,-2.40859818
BBB,14.016 - 14.016,BROMLEY X COUNTRY PARK  JUMBLES ,Authorised Access Point - Vehicle,53.62088401,-2.40632208
BBJ,4.1386 - 4.1386,Balham Stn.,Authorised Access Point - Pedestrian,51.44221322,-0.1482091
BBJ,4.1606 - 4.1606,Balham Substation Cavendish Road,Authorised Access Point - Pedestrian,51.44172321,-0.14565314
BBJ,5.0026 - 5.0026,Balham Jcn,Authorised Access Point - Pedestrian,51.4413031,-0.14354049
BBJ,5.0889 - 5.0889,Balham R/R Wash Road,Authorised Access Point - Pedestrian,51.4392601,-0.1326879
BBJ,5.0957 - 5.0957,Streatham Hill,Authorised Access Point - Road-Rail Machines,51.43902144,-0.13181992
BBJ,5.121 - 5.121,Streatham Hill Down Sidings,Authorised Access Point - Pedestrian,51.43848451,-0.12860441
BBJ,5.121 - 5.121,Streatham Hill Depot,Authorised Access Point - Vehicle,51.43848451,-0.12860441
BBJ,5.1254 - 5.1254,Streatham Hill Stn.,Authorised Access Point - Pedestrian,51.4383767,-0.12804767
BBJ,6.131 - 6.131,Landsdowne Hill Bridge,Authorised Access Point - Pedestrian,51.43419041,-0.10649412
BBJ,7.0044 - 7.0044,West Norwood Stn.,Authorised Access Point - Pedestrian,51.43171838,-0.10377658
BBJ,7.0748 - 7.0748,Gipsy Rd / Aubyn Hill,Authorised Access Point - Pedestrian,51.42808179,-0.09579942
BBJ,7.0775 - 7.0775,Gipsy Rd Bridge,Authorised Access Point - Pedestrian,51.42794255,-0.09553188
BBJ,7.1694 - 7.1694,Gipsy Hill Stn,Authorised Access Point - Pedestrian,51.42475339,-0.08470365
BBJ,8.1737 - 8.1737,Crystal Palace Stn.,Authorised Access Point - Pedestrian,51.41344972,-0.07266475
BBJ,8.1254 - 8.1254,Crystal Palace Stn.,Authorised Access Point - Pedestrian,51.41740101,-0.07232602
BBJ,8.1584 - 8.1584,Maberley Road,Authorised Access Point - Pedestrian,51.4147088,-0.07212285
BBJ,9.1276 - 9.1276,Crystal Palace/Birkbeck-Kings Road,Authorised Access Point - Pedestrian,51.40364329,-0.06857694
BBJ,9.1276 - 9.1276,Kings Road,Authorised Access Point - Pedestrian,51.40364329,-0.06857694
BBJ,10.044 - 10.044,Crystal Palace/Birkbeck-Warwick Road,Authorised Access Point - Pedestrian,51.40186636,-0.06064355
BBJ,9.1276 - 9.1276,Birkbeck/Beckenham Jn-Avenue Road,Authorised Access Point - Pedestrian,51.40707779,-0.04900626
BBM,0.0303 - 0.0303,Cemex Yard PSP,Authorised Access Point - Vehicle,51.99731275,-0.73608526
BBM,0.0507 - 0.0507,Bletchley James Way Walkiung Route,Authorised Access Point - Pedestrian,51.99895444,-0.73557009
BBM,0.0483 - 0.0483,Beltchley DU Walking Route,Authorised Access Point - Pedestrian,51.99867299,-0.73548477
BBM,0.0614 - 0.0614,Bletchley DU Maintenance Yard,Authorised Access Point - Vehicle,51.99938994,-0.73425994
BBM,1.017 - 1.017,Fenny Stratford Stn Single platform Low End,Authorised Access Point - Pedestrian,51.99998629,-0.71740058
BBM,1.0298 - 1.0298,Fenny Stratford St,Authorised Access Point - Road-Rail Machines,52.0000922,-0.71564949
BBM,1.0323 - 1.0323,Fenny Crossing Level Crossing REB,Authorised Access Point - Vehicle,52.00010195,-0.71530688
BBM,2.0085 - 2.0085,Bow Brickhill Compound,Authorised Access Point - Vehicle,52.00426325,-0.69630834
BBM,2.012 - 2.012,Bow Brickhill LX Down,Authorised Access Point - Road-Rail Machines,52.00439978,-0.69588916
BBM,2.0118 - 2.0118,Bow Brickhill LX Up,Authorised Access Point - Road-Rail Machines,52.00436198,-0.69588589
BBM,2.1566 - 2.1566,Holst Cresent Foot Crossing,Authorised Access Point - Pedestrian,52.01139267,-0.68039518
BBM,3.0504 - 3.0504,Pony crossing,Authorised Access Point - Pedestrian,52.01431938,-0.67239223
BBM,3.1181 - 3.1181,Woodleys Farm Foot Crossing,Authorised Access Point - Pedestrian,52.01667033,-0.66425235
BBM,4.0234 - 4.0234,Woburn Sands Down,Authorised Access Point - Road-Rail Machines,52.01824212,-0.65375515
BBM,4.0237 - 4.0237,Woburn Sands Up,Authorised Access Point - Road-Rail Machines,52.01821903,-0.65370193
BBM,4.0296 - 4.0296,Wobum Sands Yard RRV Up,Authorised Access Point - Road-Rail Machines,52.018329,-0.65293937
BBM,4.044 - 4.044,Cranfield Rd - Woburn Sands Public Xing,Authorised Access Point - Pedestrian,52.01865046,-0.65109348
BBM,5.0096 - 5.0096,Aspley Giuse Level crossing RRV Down,Authorised Access Point - Road-Rail Machines,52.02122638,-0.63267743
BBM,5.0098 - 5.0098,Aspley Giuse Level crossing RRV Up,Authorised Access Point - Road-Rail Machines,52.02119809,-0.63264185
BBM,5.0088 - 5.0088,Aspley Guise Access  LC ,Authorised Access Point - Pedestrian,52.02125705,-0.63253075
BBM,5.0432 - 5.0432,Old Manor Farm,Authorised Access Point - Pedestrian,52.02150464,-0.62822818
BBM,5.0722 - 5.0722,Berry Lane,Authorised Access Point - Vehicle,52.02180355,-0.62440639
BBM,6.0438 - 6.0438,Marston Vale,Authorised Access Point - Pedestrian,52.02328135,-0.60487597
BBM,6.1336 - 6.1336,RIDGMONT Level Crossing Down,Authorised Access Point - Road-Rail Machines,52.02667591,-0.59438646
BBM,6.1336 - 6.1336,RIDGMONT Level Crossing Up,Authorised Access Point - Road-Rail Machines,52.0266513,-0.59435808
BBM,6.1348 - 6.1348,Marston Vale Down Ped access,Authorised Access Point - Pedestrian,52.02674667,-0.59428805
BBM,6.135 - 6.135,Marston Vale Up Ped access,Authorised Access Point - Pedestrian,52.02672145,-0.59420867
BBM,6.1454 - 6.1454,Ridgemont Crossing Yard Down Side,Authorised Access Point - Pedestrian,52.02736329,-0.59329211
BBM,8.0155 - 8.0155,Forty Steps,Authorised Access Point - Pedestrian,52.03801916,-0.56992501
BBM,8.0846 - 8.0846,Hurst Grove Foot Crossing,Authorised Access Point - Pedestrian,52.04053379,-0.56170312
BBM,8.1078 - 8.1078,Lidlington Down,Authorised Access Point - Vehicle,52.04155328,-0.55911588
BBM,8.1077 - 8.1077,Lidlington Up,Authorised Access Point - Road-Rail Machines,52.04152778,-0.559089
BBM,8.1305 - 8.1305,Kerrison Close Public Crossing,Authorised Access Point - Pedestrian,52.04252781,-0.55653289
BBM,9.005 - 9.005,Marston Rd Down,Authorised Access Point - Vehicle,52.04453191,-0.55066477
BBM,9.005 - 9.005,Marston Rd Up,Authorised Access Point - Road-Rail Machines,52.04450119,-0.55065264
BBM,9.0064 - 9.0064,Marston Level Crossing Ped access Up,Authorised Access Point - Pedestrian,52.04453224,-0.55047228
BBM,10.005 - 10.005,Milbrook level Cross Down,Authorised Access Point - Vehicle,52.05375099,-0.53294348
BBM,10.0051 - 10.0051,Milbrook level Cross Up,Authorised Access Point - Road-Rail Machines,52.05373876,-0.53290012
BBM,11.122 - 11.122,Forders/Stewartby Brick Wks  1926  Veh,Authorised Access Point - Vehicle,52.07665943,-0.5206404
BBM,11.0361 - 11.0361,Stewartby Green Lane Down,Authorised Access Point - Road-Rail Machines,52.06900359,-0.5208144
BBM,11.0362 - 11.0362,Stewartby Green Lane Up,Authorised Access Point - Road-Rail Machines,52.06899756,-0.52076354
BBM,11.0372 - 11.0372,Stewartby Green Lane Compond,Authorised Access Point - Vehicle,52.0690584,-0.52066815
